document,negative,positive,sentiment
text21903,0,1,1
text21906,0,1,1
text21908,0,1,1
text21912,0,1,1
text21913,0,1,1
text21916,0,1,1
text2192,1,2,1
text21934,0,1,1
text21936,0,1,1
text21939,0,1,1
text2194,0,1,1
text21942,0,1,1
text21946,0,1,1
text21953,0,1,1
text21954,0,1,1
text21966,0,1,1
text21970,0,1,1
text21971,0,1,1
text21983,0,1,1
text21991,0,1,1
text21994,0,1,1
text21995,0,1,1
text21996,0,1,1
text21998,0,1,1
text22,0,1,1
text2200,1,2,1
text22002,0,1,1
text22007,1,2,1
text22010,1,2,1
text22011,0,1,1
text22012,0,1,1
text22018,1,2,1
text22021,1,2,1
text22022,1,2,1
text22023,0,1,1
text22027,0,1,1
text22028,0,1,1
text22032,0,1,1
text22036,0,1,1
text22037,0,1,1
text2204,0,1,1
text22043,1,2,1
text22056,0,1,1
text22058,1,2,1
text22059,0,1,1
text2206,0,1,1
text22061,0,1,1
text22063,0,1,1
text22065,0,1,1
text22072,0,1,1
text22076,0,1,1
text22077,0,1,1
text22078,0,1,1
text22079,0,1,1
text22085,0,1,1
text22086,0,1,1
text22087,0,1,1
text2209,1,2,1
text22092,0,1,1
text22093,0,1,1
text22097,0,1,1
text22099,0,1,1
text221,1,2,1
text22100,0,1,1
text22101,0,1,1
text22108,0,1,1
text22110,0,1,1
text22111,1,2,1
text22114,0,1,1
text2212,0,1,1
text22125,1,2,1
text22134,0,1,1
text22141,0,1,1
text22144,0,1,1
text2215,0,1,1
text22151,1,2,1
text22155,0,1,1
text22156,0,1,1
text22159,0,1,1
text2216,0,1,1
text22160,0,1,1
text22173,0,1,1
text22182,0,1,1
text22189,0,1,1
text22192,0,1,1
text22201,0,1,1
text22202,1,2,1
text22203,0,1,1
text22204,0,1,1
text2221,0,1,1
text22210,0,1,1
text22213,0,1,1
text22214,0,1,1
text22216,0,1,1
text22217,0,1,1
text22225,1,2,1
text22230,0,1,1
text22231,0,1,1
text22234,1,2,1
text22236,1,2,1
text22239,0,1,1
text22246,0,1,1
text22247,0,1,1
text22249,0,1,1
text22252,1,2,1
text22258,0,1,1
text22260,0,1,1
text22269,0,1,1
text2227,0,1,1
text22271,0,1,1
text22278,0,1,1
text22282,0,1,1
text22286,1,2,1
text22288,1,2,1
text22289,0,1,1
text22296,0,1,1
text223,0,1,1
text2230,0,1,1
text22303,0,1,1
text22304,1,2,1
text22311,2,3,1
text22313,0,1,1
text22316,0,1,1
text22317,0,1,1
text22322,0,1,1
text22326,0,1,1
text22329,0,1,1
text22333,0,1,1
text22336,0,1,1
text22338,0,1,1
text22346,0,1,1
text22352,0,1,1
text22359,0,1,1
text22361,0,1,1
text22366,0,1,1
text22379,0,1,1
text22385,0,1,1
text22386,0,1,1
text22391,0,1,1
text22397,0,1,1
text22399,0,1,1
text22402,0,1,1
text22406,0,1,1
text22407,0,1,1
text22409,0,1,1
text22410,0,1,1
text22419,0,1,1
text22421,0,1,1
text22423,0,1,1
text22424,0,1,1
text22428,0,1,1
text22431,0,1,1
text22432,0,1,1
text22433,0,1,1
text22438,0,1,1
text22439,0,1,1
text2244,0,1,1
text22443,0,1,1
text22445,0,1,1
text22450,0,1,1
text22455,0,1,1
text22458,0,1,1
text2247,0,1,1
text22470,1,2,1
text22477,0,1,1
text2249,0,1,1
text22491,1,2,1
text22497,1,2,1
text225,0,1,1
text22505,0,1,1
text22508,0,1,1
text2251,1,2,1
text22510,0,1,1
text22511,0,1,1
text22514,0,1,1
text2252,0,1,1
text22522,0,1,1
text22527,0,1,1
text22538,0,1,1
text22541,0,1,1
text22545,0,1,1
text22547,0,1,1
text22551,0,1,1
text22552,0,1,1
text22554,0,1,1
text22555,0,1,1
text22556,0,1,1
text22562,0,1,1
text22566,0,1,1
text22571,0,1,1
text22572,0,1,1
text22575,0,1,1
text22578,0,1,1
text22580,0,1,1
text22582,0,1,1
text22589,0,1,1
text22590,0,1,1
text22595,0,1,1
text22596,0,1,1
text2260,1,2,1
text22602,0,1,1
text22603,0,1,1
text22604,0,1,1
text22606,0,1,1
text22610,0,1,1
text22612,0,1,1
text22613,0,1,1
text22615,0,1,1
text22620,0,1,1
text22624,1,2,1
text22625,0,1,1
text22635,0,1,1
text22638,1,2,1
text22644,0,1,1
text22649,0,1,1
text2265,0,1,1
text22654,0,1,1
text22655,0,1,1
text22657,0,1,1
text22658,1,2,1
text22659,0,1,1
text22663,0,1,1
text22666,1,2,1
text22668,0,1,1
text22669,0,1,1
text22680,1,2,1
text22682,0,1,1
text22683,1,2,1
text2269,0,1,1
text22694,2,3,1
text22695,0,1,1
text227,0,1,1
text22711,0,1,1
text22718,0,1,1
text22721,1,2,1
text22726,0,1,1
text2273,0,1,1
text22733,0,1,1
text22734,0,1,1
text22735,0,1,1
text22736,0,1,1
text22739,0,1,1
text2274,0,1,1
text22740,0,1,1
text22741,0,1,1
text22754,0,1,1
text22757,1,2,1
text22760,0,1,1
text22764,0,1,1
text22768,1,2,1
text22772,0,1,1
text22773,0,1,1
text2278,0,1,1
text22780,0,1,1
text22788,0,1,1
text22799,0,1,1
text22801,0,1,1
text22804,0,1,1
text22805,0,1,1
text22807,0,1,1
text22808,1,2,1
text22812,0,1,1
text2282,1,2,1
text22820,0,1,1
text22822,1,2,1
text22826,0,1,1
text22827,0,1,1
text22831,0,1,1
text22834,0,1,1
text22835,1,2,1
text22836,0,1,1
text22837,0,1,1
text22838,0,1,1
text22841,1,2,1
text22847,0,1,1
text2285,0,1,1
text22856,0,1,1
text22860,1,2,1
text22863,0,1,1
text22866,0,1,1
text22870,0,1,1
text22876,0,1,1
text22877,0,1,1
text22897,0,1,1
text22898,0,1,1
text229,0,1,1
text22900,0,1,1
text22903,0,1,1
text22908,1,2,1
text2291,1,2,1
text22912,0,1,1
text22913,0,1,1
text22914,1,2,1
text22915,0,1,1
text22918,0,1,1
text22925,0,1,1
text22928,0,1,1
text22931,0,1,1
text22933,0,1,1
text22936,0,1,1
text22937,0,1,1
text22944,0,1,1
text22962,0,1,1
text22967,0,1,1
text22972,0,1,1
text22973,0,1,1
text22974,0,1,1
text22991,0,1,1
text22994,0,1,1
text22998,0,1,1
text2300,0,1,1
text23001,0,1,1
text23002,0,1,1
text23004,0,1,1
text23005,0,1,1
text23007,0,1,1
text23015,0,1,1
text23019,0,1,1
text2302,0,1,1
text23024,0,1,1
text23037,0,1,1
text23039,0,1,1
text23042,0,1,1
text23044,0,1,1
text23045,0,1,1
text23054,0,1,1
text23055,0,1,1
text23058,0,1,1
text2306,0,1,1
text23071,0,1,1
text23075,0,1,1
text2308,0,1,1
text23081,0,1,1
text23086,0,1,1
text23092,0,1,1
text23094,0,1,1
text23096,0,1,1
text23097,0,1,1
text23101,0,1,1
text23102,0,1,1
text23103,0,1,1
text23104,0,1,1
text23108,1,2,1
text23113,0,1,1
text23115,0,1,1
text23117,0,1,1
text2313,0,1,1
text23131,0,1,1
text23132,0,1,1
text23134,0,1,1
text23137,0,1,1
text23138,0,1,1
text23141,0,1,1
text23145,0,1,1
text23157,0,1,1
text23160,0,1,1
text23162,0,1,1
text23163,1,2,1
text23166,0,1,1
text23168,0,1,1
text23169,0,1,1
text23170,0,1,1
text23171,0,1,1
text23172,0,1,1
text23175,0,1,1
text23176,0,1,1
text23178,1,2,1
text23179,0,1,1
text23182,0,1,1
text23184,0,1,1
text23189,0,1,1
text2319,0,1,1
text23191,0,1,1
text23195,0,1,1
text23196,0,1,1
text23208,0,1,1
text23210,0,1,1
text23212,0,1,1
text23217,0,1,1
text23218,0,1,1
text23222,0,1,1
text23223,0,1,1
text23224,0,1,1
text23227,0,1,1
text23228,0,1,1
text2323,0,1,1
text23230,0,1,1
text23232,0,1,1
text2324,0,1,1
text23240,0,1,1
text23242,0,1,1
text23244,0,1,1
text23246,0,1,1
text23248,1,2,1
text23249,0,1,1
text2325,0,1,1
text23254,0,1,1
text23256,0,1,1
text23257,0,1,1
text23259,1,2,1
text23260,0,1,1
text23263,0,1,1
text23265,0,1,1
text23266,0,1,1
text23268,0,1,1
text23271,1,2,1
text2328,0,1,1
text23284,0,1,1
text23289,0,1,1
text23292,0,1,1
text23295,2,3,1
text23298,0,1,1
text2330,0,1,1
text23304,0,1,1
text23307,0,1,1
text23315,0,1,1
text23317,0,1,1
text23320,0,1,1
text23321,0,1,1
text23322,0,1,1
text23325,0,1,1
text23329,0,1,1
text23334,0,1,1
text23340,0,1,1
text23341,0,1,1
text23343,0,1,1
text23351,0,1,1
text23356,0,1,1
text2336,0,1,1
text23360,0,1,1
text23361,1,2,1
text23364,0,1,1
text23367,0,1,1
text23372,1,2,1
text23373,0,1,1
text23380,0,1,1
text23382,0,1,1
text23384,0,1,1
text23405,0,1,1
text23406,0,1,1
text23407,0,1,1
text23408,0,1,1
text2341,0,1,1
text23410,0,1,1
text23417,0,1,1
text23418,0,1,1
text23421,0,1,1
text23423,0,1,1
text23442,0,1,1
text23445,0,1,1
text23447,0,1,1
text23449,0,1,1
text2345,0,1,1
text23450,0,1,1
text23461,0,1,1
text23463,0,1,1
text23464,0,1,1
text23469,0,1,1
text23478,0,1,1
text2348,0,1,1
text23480,0,1,1
text23485,0,1,1
text23495,0,1,1
text23496,0,1,1
text23499,0,1,1
text23507,0,1,1
text23509,0,1,1
text23510,0,1,1
text23514,0,1,1
text2352,0,1,1
text23520,1,2,1
text23522,0,1,1
text23529,0,1,1
text23531,0,1,1
text23532,0,1,1
text23533,0,1,1
text23544,0,1,1
text23545,0,1,1
text23549,0,1,1
text23550,1,2,1
text23554,0,1,1
text23555,0,1,1
text23558,0,1,1
text23559,0,1,1
text2356,0,1,1
text23566,0,1,1
text2357,0,1,1
text23570,0,1,1
text23578,0,1,1
text23583,0,1,1
text23584,1,2,1
text23591,0,1,1
text23596,0,1,1
text23598,0,1,1
text23601,0,1,1
text23607,0,1,1
text23615,0,1,1
text23622,0,1,1
text23625,0,1,1
text23632,0,1,1
text23635,1,2,1
text23642,0,1,1
text23651,0,1,1
text23652,0,1,1
text23653,0,1,1
text23655,0,1,1
text23664,0,1,1
text23671,0,1,1
text23673,0,1,1
text23679,0,1,1
text2368,0,1,1
text23680,0,1,1
text23685,0,1,1
text23695,0,1,1
text23698,1,2,1
text23699,0,1,1
text23700,0,1,1
text23707,0,1,1
text23708,0,1,1
text23717,0,1,1
text23719,0,1,1
text2372,1,2,1
text23723,0,1,1
text23726,0,1,1
text23728,0,1,1
text2373,0,1,1
text23731,0,1,1
text23735,0,1,1
text23745,0,1,1
text23746,1,2,1
text23747,0,1,1
text23749,0,1,1
text23750,0,1,1
text23757,0,1,1
text23759,1,2,1
text23761,0,1,1
text23762,0,1,1
text23763,0,1,1
text23764,0,1,1
text23766,0,1,1
text23768,0,1,1
text23769,0,1,1
text2377,0,1,1
text23773,0,1,1
text23774,0,1,1
text23775,0,1,1
text23779,0,1,1
text23781,0,1,1
text23783,0,1,1
text23785,0,1,1
text23786,0,1,1
text23789,0,1,1
text23790,0,1,1
text23792,0,1,1
text23799,0,1,1
text23801,0,1,1
text23802,0,1,1
text23806,0,1,1
text23810,0,1,1
text23813,0,1,1
text23815,0,1,1
text23816,1,2,1
text23823,0,1,1
text23834,1,2,1
text23835,0,1,1
text23836,0,1,1
text23852,0,1,1
text23855,0,1,1
text23859,0,1,1
text23861,2,3,1
text23866,0,1,1
text23874,0,1,1
text23875,0,1,1
text23894,0,1,1
text23896,0,1,1
text23897,0,1,1
text23899,0,1,1
text23900,0,1,1
text23901,0,1,1
text23904,0,1,1
text23906,0,1,1
text23907,0,1,1
text23909,0,1,1
text23919,0,1,1
text23920,0,1,1
text23926,0,1,1
text23927,0,1,1
text23940,0,1,1
text23942,0,1,1
text23943,0,1,1
text23945,0,1,1
text23948,0,1,1
text23951,0,1,1
text23954,0,1,1
text23961,0,1,1
text23967,0,1,1
text23970,0,1,1
text23976,0,1,1
text23980,0,1,1
text23981,0,1,1
text23985,0,1,1
text23986,0,1,1
text23987,1,2,1
text23988,0,1,1
text23989,0,1,1
text23991,0,1,1
text23993,0,1,1
text23994,0,1,1
text23999,0,1,1
text24001,0,1,1
text24002,0,1,1
text24006,0,1,1
text2401,1,2,1
text24014,0,1,1
text24021,0,1,1
text24023,0,1,1
text24028,0,1,1
text24033,0,1,1
text24041,0,1,1
text24048,0,1,1
text24050,0,1,1
text24054,0,1,1
text24062,0,1,1
text24065,0,1,1
text24070,0,1,1
text24071,0,1,1
text24077,0,1,1
text24083,0,1,1
text24085,1,2,1
text2409,0,1,1
text24092,0,1,1
text24094,0,1,1
text24098,0,1,1
text24100,0,1,1
text24105,1,2,1
text24108,0,1,1
text2411,0,1,1
text24117,0,1,1
text24120,0,1,1
text24121,0,1,1
text24124,0,1,1
text24127,0,1,1
text24130,0,1,1
text24131,0,1,1
text24135,0,1,1
text24142,0,1,1
text24143,0,1,1
text24151,0,1,1
text24152,0,1,1
text24162,0,1,1
text24164,1,2,1
text24166,0,1,1
text24168,0,1,1
text2417,0,1,1
text24171,0,1,1
text24172,0,1,1
text24177,0,1,1
text24179,0,1,1
text24180,0,1,1
text24186,0,1,1
text24203,0,1,1
text24208,0,1,1
text24215,0,1,1
text24217,0,1,1
text24218,0,1,1
text24219,0,1,1
text24230,0,1,1
text24234,0,1,1
text24238,0,1,1
text24239,0,1,1
text24241,0,1,1
text24244,0,1,1
text24245,0,1,1
text24248,1,2,1
text24251,0,1,1
text24254,0,1,1
text24255,0,1,1
text24257,0,1,1
text24261,0,1,1
text24262,0,1,1
text24263,0,1,1
text24269,2,3,1
text24271,1,2,1
text24273,0,1,1
text24274,0,1,1
text24275,0,1,1
text24277,0,1,1
text24279,0,1,1
text2428,0,1,1
text24283,0,1,1
text24287,0,1,1
text24291,0,1,1
text24292,1,2,1
text24293,0,1,1
text24297,0,1,1
text24298,0,1,1
text2430,0,1,1
text24303,0,1,1
text24310,0,1,1
text24313,0,1,1
text24314,0,1,1
text24317,0,1,1
text24325,0,1,1
text24327,0,1,1
text24328,0,1,1
text2433,0,1,1
text24332,0,1,1
text24333,0,1,1
text24334,0,1,1
text24340,0,1,1
text24350,0,1,1
text24351,0,1,1
text24353,1,2,1
text24357,0,1,1
text24358,0,1,1
text24360,0,1,1
text2437,0,1,1
text24373,0,1,1
text24381,0,1,1
text24383,0,1,1
text24385,2,3,1
text24388,0,1,1
text24392,0,1,1
text24395,0,1,1
text24396,2,3,1
text24400,0,1,1
text24402,0,1,1
text24410,1,2,1
text24413,0,1,1
text24415,0,1,1
text24416,0,1,1
text24418,0,1,1
text24422,0,1,1
text24426,0,1,1
text24431,0,1,1
text24433,0,1,1
text24438,0,1,1
text2444,0,1,1
text24440,2,3,1
text24448,0,1,1
text24449,0,1,1
text24451,0,1,1
text24452,0,1,1
text24454,0,1,1
text24455,0,1,1
text24459,0,1,1
text2446,0,1,1
text24460,0,1,1
text24469,0,1,1
text24470,0,1,1
text24472,0,1,1
text24483,0,1,1
text24488,0,1,1
text24492,0,1,1
text24493,0,1,1
text24497,0,1,1
text245,0,1,1
text2450,0,1,1
text24501,0,1,1
text24502,1,2,1
text24503,0,1,1
text24505,1,2,1
text24506,0,1,1
text24512,0,1,1
text24513,0,1,1
text24514,0,1,1
text24520,0,1,1
text24523,0,1,1
text24525,0,1,1
text24526,0,1,1
text24529,0,1,1
text24534,0,1,1
text24535,0,1,1
text24536,0,1,1
text24537,0,1,1
text24538,0,1,1
text24541,0,1,1
text24542,0,1,1
text24544,0,1,1
text24545,0,1,1
text24548,0,1,1
text24550,0,1,1
text24555,0,1,1
text24558,0,1,1
text2456,0,1,1
text24562,0,1,1
text24564,0,1,1
text24566,0,1,1
text24577,0,1,1
text24578,0,1,1
text24579,0,1,1
text24580,0,1,1
text24582,0,1,1
text24583,0,1,1
text24584,0,1,1
text24589,0,1,1
text24591,1,2,1
text24606,0,1,1
text24607,0,1,1
text2461,0,1,1
text24612,0,1,1
text24613,0,1,1
text24617,0,1,1
text24619,0,1,1
text24623,0,1,1
text24624,0,1,1
text24630,0,1,1
text24631,0,1,1
text24635,0,1,1
text24636,0,1,1
text24637,0,1,1
text24642,0,1,1
text24648,0,1,1
text24649,0,1,1
text2465,1,2,1
text24652,0,1,1
text24656,0,1,1
text24657,0,1,1
text24662,0,1,1
text24664,0,1,1
text24671,0,1,1
text24673,0,1,1
text24675,0,1,1
text24676,0,1,1
text24684,0,1,1
text24690,0,1,1
text24693,0,1,1
text24698,0,1,1
text24699,1,2,1
text24702,0,1,1
text24705,0,1,1
text24708,0,1,1
text2471,0,1,1
text24712,0,1,1
text24722,0,1,1
text24726,1,2,1
text2473,1,2,1
text24732,0,1,1
text24733,0,1,1
text24734,0,1,1
text24736,0,1,1
text24741,0,1,1
text24742,0,1,1
text24745,0,1,1
text24746,0,1,1
text24748,0,1,1
text24756,0,1,1
text24759,0,1,1
text24760,0,1,1
text24769,1,2,1
text24770,0,1,1
text24781,0,1,1
text24784,0,1,1
text24786,0,1,1
text24788,0,1,1
text2479,0,1,1
text24790,0,1,1
text24792,0,1,1
text24794,0,1,1
text24800,0,1,1
text24801,0,1,1
text24813,0,1,1
text24815,0,1,1
text24816,0,1,1
text24819,0,1,1
text2482,0,1,1
text24826,0,1,1
text24828,0,1,1
text24831,1,2,1
text24834,0,1,1
text24839,0,1,1
text24842,0,1,1
text24855,1,2,1
text24861,1,2,1
text2487,0,1,1
text24870,0,1,1
text24878,0,1,1
text24880,0,1,1
text24881,0,1,1
text24889,0,1,1
text24893,0,1,1
text24896,0,1,1
text24899,0,1,1
text2490,0,1,1
text24910,1,2,1
text24914,0,1,1
text24916,0,1,1
text24920,1,2,1
text24921,0,1,1
text24924,0,1,1
text24929,1,2,1
text24936,1,2,1
text24938,2,3,1
text24940,0,1,1
text24952,0,1,1
text24956,2,3,1
text24966,0,1,1
text24967,0,1,1
text24968,0,1,1
text24970,0,1,1
text24976,0,1,1
text24977,0,1,1
text24979,0,1,1
text24985,0,1,1
text24986,0,1,1
text24988,0,1,1
text2499,0,1,1
text24994,0,1,1
text25002,0,1,1
text25005,0,1,1
text25008,1,2,1
text25011,1,2,1
text25017,0,1,1
text25027,0,1,1
text25029,0,1,1
text25032,0,1,1
text25034,0,1,1
text25036,0,1,1
text25054,0,1,1
text25065,0,1,1
text25066,0,1,1
text2507,0,1,1
text25071,0,1,1
text25073,0,1,1
text25077,0,1,1
text25087,0,1,1
text2509,0,1,1
text25090,0,1,1
text25094,0,1,1
text25095,0,1,1
text25096,0,1,1
text25097,0,1,1
text2510,0,1,1
text25101,0,1,1
text25105,0,1,1
text2511,0,1,1
text25110,0,1,1
text25117,1,2,1
text2512,0,1,1
text25127,0,1,1
text2513,1,2,1
text25134,0,1,1
text25139,0,1,1
text25142,0,1,1
text25143,0,1,1
text25144,0,1,1
text25146,0,1,1
text25163,0,1,1
text2517,0,1,1
text25171,0,1,1
text25172,0,1,1
text25174,0,1,1
text2518,0,1,1
text25183,0,1,1
text25184,0,1,1
text25188,0,1,1
text25190,0,1,1
text25192,0,1,1
text25193,0,1,1
text25194,0,1,1
text25195,0,1,1
text25197,0,1,1
text252,0,1,1
text25203,0,1,1
text25206,0,1,1
text25207,0,1,1
text25209,0,1,1
text2521,0,1,1
text25213,1,2,1
text25218,0,1,1
text25225,0,1,1
text25226,1,2,1
text25237,0,1,1
text25241,0,1,1
text25245,0,1,1
text25246,0,1,1
text25255,0,1,1
text25261,0,1,1
text25274,1,2,1
text25275,0,1,1
text25279,0,1,1
text25283,0,1,1
text2529,1,2,1
text25294,1,2,1
text2530,0,1,1
text25302,0,1,1
text25304,1,2,1
text25307,0,1,1
text25310,0,1,1
text25313,0,1,1
text25326,0,1,1
text25332,0,1,1
text25333,1,2,1
text25340,0,1,1
text25343,0,1,1
text25349,0,1,1
text2535,0,1,1
text25351,2,3,1
text25365,0,1,1
text25369,0,1,1
text25374,1,2,1
text25375,0,1,1
text25383,0,1,1
text25387,0,1,1
text25391,1,2,1
text25394,2,3,1
text25395,0,1,1
text25400,0,1,1
text25405,1,2,1
text2541,0,1,1
text25413,0,1,1
text25415,1,2,1
text25421,0,1,1
text25427,0,1,1
text2543,0,1,1
text25430,0,1,1
text25431,1,2,1
text25433,0,1,1
text25440,0,1,1
text25442,0,1,1
text25443,0,1,1
text25446,1,2,1
text25448,0,1,1
text25455,0,1,1
text25458,0,1,1
text25459,0,1,1
text25467,0,1,1
text25469,0,1,1
text25470,0,1,1
text25473,0,1,1
text25484,0,1,1
text2549,0,1,1
text25491,0,1,1
text25494,0,1,1
text25496,0,1,1
text25497,0,1,1
text25498,0,1,1
text25502,0,1,1
text25505,0,1,1
text25507,0,1,1
text25508,0,1,1
text25509,1,2,1
text25510,0,1,1
text25511,0,1,1
text25512,0,1,1
text25513,0,1,1
text25518,0,1,1
text25519,0,1,1
text2552,0,1,1
text25521,0,1,1
text25526,1,2,1
text25528,0,1,1
text25533,1,2,1
text25539,0,1,1
text25541,0,1,1
text25542,0,1,1
text25543,0,1,1
text25546,0,1,1
text25548,0,1,1
text25549,0,1,1
text25550,0,1,1
text25557,0,1,1
text25559,0,1,1
text25560,0,1,1
text25561,0,1,1
text25565,0,1,1
text25573,0,1,1
text25590,0,1,1
text25593,0,1,1
text25594,0,1,1
text25620,0,1,1
text25621,0,1,1
text25641,0,1,1
text25646,1,2,1
text25656,0,1,1
text25658,0,1,1
text25659,1,2,1
text2566,0,1,1
text25667,0,1,1
text25672,0,1,1
text25674,0,1,1
text25679,0,1,1
text25685,1,2,1
text25686,1,2,1
text25695,0,1,1
text25711,1,2,1
text25716,0,1,1
text25717,0,1,1
text2572,0,1,1
text25720,0,1,1
text25721,0,1,1
text25728,0,1,1
text25730,0,1,1
text25737,0,1,1
text25740,1,2,1
text25745,0,1,1
text25748,0,1,1
text2575,0,1,1
text25752,0,1,1
text25753,0,1,1
text25754,0,1,1
text25757,0,1,1
text25759,0,1,1
text25761,0,1,1
text25763,1,2,1
text25764,0,1,1
text25776,0,1,1
text25787,0,1,1
text2579,0,1,1
text25791,0,1,1
text25798,0,1,1
text2580,0,1,1
text25800,0,1,1
text25802,1,2,1
text25809,0,1,1
text25810,0,1,1
text25811,0,1,1
text25829,0,1,1
text25832,1,2,1
text25836,0,1,1
text25839,0,1,1
text25843,0,1,1
text25851,0,1,1
text25859,0,1,1
text25861,0,1,1
text25866,0,1,1
text25868,0,1,1
text25873,0,1,1
text25878,0,1,1
text25879,0,1,1
text25886,0,1,1
text25891,0,1,1
text25898,0,1,1
text25900,0,1,1
text25905,0,1,1
text25911,0,1,1
text25912,0,1,1
text25919,0,1,1
text25921,0,1,1
text25924,0,1,1
text25926,1,2,1
text25929,0,1,1
text2593,1,2,1
text25930,0,1,1
text25934,0,1,1
text25936,0,1,1
text25938,0,1,1
text25939,0,1,1
text2594,0,1,1
text25942,0,1,1
text25944,0,1,1
text25948,0,1,1
text25959,0,1,1
text25960,0,1,1
text25961,0,1,1
text25964,0,1,1
text25965,0,1,1
text25967,0,1,1
text25972,0,1,1
text25975,0,1,1
text25979,0,1,1
text25984,0,1,1
text25985,0,1,1
text25988,0,1,1
text25989,0,1,1
text25993,0,1,1
text25996,0,1,1
text26,0,1,1
text26001,0,1,1
text2602,1,2,1
text26022,0,1,1
text26035,0,1,1
text26040,0,1,1
text26042,0,1,1
text26044,0,1,1
text26046,0,1,1
text26047,1,2,1
text26051,0,1,1
text26055,1,2,1
text26056,1,2,1
text26057,0,1,1
text26067,0,1,1
text26072,0,1,1
text26074,1,2,1
text26079,0,1,1
text2608,0,1,1
text26080,0,1,1
text26081,0,1,1
text26084,0,1,1
text26085,0,1,1
text26086,0,1,1
text26088,0,1,1
text2609,0,1,1
text26093,0,1,1
text26094,0,1,1
text26096,0,1,1
text26125,0,1,1
text26128,0,1,1
text26135,0,1,1
text26138,0,1,1
text2614,0,1,1
text26140,0,1,1
text26143,0,1,1
text26149,0,1,1
text26152,0,1,1
text26157,0,1,1
text26159,0,1,1
text26160,0,1,1
text26162,0,1,1
text26163,0,1,1
text26166,0,1,1
text26168,0,1,1
text26169,0,1,1
text26175,0,1,1
text26179,0,1,1
text26196,0,1,1
text2620,0,1,1
text26200,0,1,1
text26202,0,1,1
text26204,0,1,1
text26207,0,1,1
text26208,0,1,1
text26209,0,1,1
text26219,0,1,1
text26220,0,1,1
text26225,0,1,1
text2623,1,2,1
text26233,2,3,1
text26235,1,2,1
text26237,0,1,1
text26238,1,2,1
text2624,0,1,1
text26241,0,1,1
text26244,0,1,1
text26247,0,1,1
text26252,0,1,1
text26253,0,1,1
text26254,0,1,1
text26258,1,2,1
text26259,1,2,1
text26264,0,1,1
text26266,0,1,1
text26271,0,1,1
text26275,0,1,1
text26278,0,1,1
text26279,0,1,1
text26284,0,1,1
text26287,0,1,1
text26292,0,1,1
text26294,0,1,1
text26304,0,1,1
text26308,1,2,1
text26309,0,1,1
text2631,0,1,1
text26310,0,1,1
text26314,0,1,1
text26318,0,1,1
text26322,0,1,1
text26326,0,1,1
text26331,0,1,1
text26342,0,1,1
text26345,0,1,1
text26357,0,1,1
text26359,0,1,1
text26361,0,1,1
text26362,0,1,1
text26363,0,1,1
text26367,0,1,1
text26368,0,1,1
text26369,0,1,1
text26370,0,1,1
text26375,0,1,1
text26378,0,1,1
text26380,0,1,1
text26383,0,1,1
text26398,0,1,1
text26402,0,1,1
text26405,0,1,1
text26409,0,1,1
text2641,0,1,1
text26412,0,1,1
text26413,1,2,1
text26414,0,1,1
text26418,0,1,1
text26419,0,1,1
text2642,0,1,1
text26420,0,1,1
text26421,0,1,1
text26422,0,1,1
text26425,0,1,1
text26430,0,1,1
text26432,0,1,1
text26434,0,1,1
text26436,0,1,1
text26437,0,1,1
text26438,0,1,1
text26439,1,2,1
text26442,0,1,1
text26443,0,1,1
text26447,0,1,1
text26449,0,1,1
text2646,0,1,1
text26460,0,1,1
text26464,0,1,1
text26465,0,1,1
text26466,0,1,1
text26467,0,1,1
text26468,0,1,1
text26476,0,1,1
text26477,0,1,1
text26478,0,1,1
text26481,0,1,1
text26487,0,1,1
text26488,0,1,1
text26489,0,1,1
text26494,0,1,1
text26495,1,2,1
text265,0,1,1
text2650,0,1,1
text26507,0,1,1
text26508,0,1,1
text26510,0,1,1
text26512,0,1,1
text26514,0,1,1
text26519,0,1,1
text2652,0,1,1
text26521,1,2,1
text26522,0,1,1
text26523,0,1,1
text26524,0,1,1
text26528,0,1,1
text26531,0,1,1
text26532,0,1,1
text26533,0,1,1
text2654,0,1,1
text26544,0,1,1
text26547,0,1,1
text2655,0,1,1
text26552,0,1,1
text26553,0,1,1
text26557,0,1,1
text2656,0,1,1
text26569,0,1,1
text2657,0,1,1
text26573,0,1,1
text26574,0,1,1
text26575,1,2,1
text2658,0,1,1
text26580,0,1,1
text26581,1,2,1
text26582,0,1,1
text26587,0,1,1
text26589,0,1,1
text2659,1,2,1
text26591,0,1,1
text26597,0,1,1
text26599,0,1,1
text266,1,2,1
text26600,0,1,1
text26606,0,1,1
text2661,0,1,1
text26611,0,1,1
text26612,0,1,1
text26617,0,1,1
text26618,0,1,1
text26619,0,1,1
text26628,0,1,1
text26629,0,1,1
text26631,0,1,1
text26633,0,1,1
text26635,0,1,1
text26636,0,1,1
text26642,0,1,1
text26643,0,1,1
text26645,0,1,1
text26647,0,1,1
text26650,0,1,1
text26652,0,1,1
text26658,1,2,1
text26659,0,1,1
text26661,0,1,1
text26667,0,1,1
text26677,0,1,1
text26678,0,1,1
text26682,0,1,1
text26688,1,2,1
text26693,0,1,1
text26694,0,1,1
text26695,0,1,1
text26696,0,1,1
text26698,1,2,1
text26699,0,1,1
text2670,2,3,1
text26701,0,1,1
text26704,0,1,1
text26705,1,2,1
text26707,0,1,1
text2671,0,1,1
text2672,1,2,1
